capacity,c1_box_index,c2_box_index,c3_box_index,connection_type
2.602682570170258e-10,62,2,14,1
1.7193800000000003e-06,62,3,0,0
1.3788923914434271e-09,62,3,0,1
4.39988740415395e-11,62,3,1,0
4.263939113622215e-11,62,3,1,1
6.599746662587834e-11,62,3,2,0
6.29852426202837e-11,62,3,2,1
1.0999296302973556e-10,62,3,3,0
1.0187315344645593e-10,62,3,3,1
9.399486121918681e-11,62,3,4,0
8.800091951636688e-11,62,3,4,1
1.3798892480334606e-10,62,3,5,0
1.2544538498088299e-10,62,3,5,1
1.5998511229747494e-10,62,3,6,0
1.433646588011342e-10,62,3,6,1
2.0397579879784878e-10,62,3,7,0
1.7770888872486732e-10,62,3,7,1
1.9997673850591427e-10,62,3,8,0
1.7466578456088964e-10,62,3,8,1
2.439653784780859e-10,62,3,9,0
2.0731488131073944e-10,62,3,9,1
2.659588543223431e-10,62,3,10,0
2.2298442015534515e-10,62,3,10,1
3.0994411783519127e-10,62,3,11,0
2.5309880221683796e-10,62,3,11,1
2.939497369850333e-10,62,3,12,0
2.4233140467246665e-10,62,3,12,1
3.379335681780385e-10,62,3,13,0
2.714588465943677e-10,62,3,13,1
3.5992463977112825e-10,62,3,14,0
2.8546979868465517e-10,62,3,14,1
1.72e-06,62,4,0,0
1.9976744186046514e-09,62,4,0,1
4.399887444739786e-11,62,4,1,0
4.305175870238747e-11,62,4,1,1
6.59974675390363e-11,62,4,2,0
6.388920192025965e-11,62,4,2,1
1.0999296556615567e-10,62,4,3,0
1.0425907536135938e-10,62,4,3,1
9.399486307143682e-11,62,4,4,0
8.977563318583089e-11,62,4,4,1
1.3798892879524786e-10,62,4,5,0
1.2908291046888955e-10,62,4,5,1
1.599851176634732e-10,62,4,6,0
1.4813537400301791e-10,62,4,6,1
2.039758075205034e-10,62,4,7,0
1.8509802264661147e-10,62,4,7,1
1.9997674688989658e-10,62,4,8,0
1.8179894179894184e-10,62,4,8,1
2.4396539095616663e-10,62,4,9,0
2.1744128143414392e-10,62,4,9,1
2.6595886915163117e-10,62,4,10,0
2.3474285479463314e-10,62,4,10,1
3.099441379751324e-10,62,4,11,0
2.683563438476267e-10,62,4,11,1
2.939497551000004e-10,62,4,12,0
2.5628260031255714e-10,62,4,12,1
3.379335921196881e-10,62,4,13,0
2.890873608538941e-10,62,4,13,1
3.599246669301774e-10,62,4,14,0
3.0503057802327877e-10,62,4,14,1
1.7204400000000001e-06,62,5,0,0
2.4365394898979333e-09,62,5,0,1
4.399887473524892e-11,62,5,1,0
4.3219524620396326e-11,62,5,1,1
6.599746818668463e-11,62,5,2,0
6.425936812682318e-11,62,5,2,1
1.0999296736508676e-10,62,5,3,0
1.0524845381428389e-10,62,5,3,1
9.399486438512696e-11,62,5,4,0
9.050825445116592e-11,62,5,4,1
1.3798893162646507e-10,62,5,5,0
1.3060294896437773e-10,62,5,5,1
1.5998512146925494e-10,62,5,6,0
1.5014072379811707e-10,62,5,6,1
2.0397581370696085e-10,62,5,7,0
1.8823958431251918e-10,62,5,7,1
1.99976752836154e-10,62,5,8,0
1.848285981858939e-10,62,5,8,1
2.439653998061236e-10,62,5,9,0
2.2178954564020732e-10,62,5,9,1
2.6595887966915904e-10,62,5,10,0
2.398186989442762e-10,62,5,10,1
3.0994415225918933e-10,62,5,11,0
2.7501051583147956e-10,62,5,11,1
2.939497679478642e-10,62,5,12,0
2.623447171081819e-10,62,5,12,1
3.379336091000699e-10,62,5,13,0
2.968241578770239e-10,62,5,13,1
3.5992468619246866e-10,62,5,14,0
3.136570105774798e-10,62,5,14,1
1.7209400000000002e-06,62,6,0,0
2.934977396074239e-09,62,6,0,1
4.399887506217374e-11,62,6,1,0
4.335011255790283e-11,62,6,1,1
6.599746892224665e-11,62,6,2,0
6.45484729056279e-11,62,6,2,1
1.0999296940821012e-10,62,6,3,0
1.0602624307963665e-10,62,6,3,1
9.399486587714133e-11,62,6,4,0
9.108284386293143e-11,62,6,4,1
1.379889348420002e-10,62,6,5,0
1.3180275298336757e-10,62,6,5,1
1.5998512579164489e-10,62,6,6,0
1.5172853409770561e-10,62,6,6,1
2.0397582073318676e-10,62,6,7,0
1.9074217914023622e-10,62,6,7,1
1.9997675958957436e-10,62,6,8,0
1.872407373494655e-10,62,6,8,1
2.439654098574005e-10,62,6,9,0
2.2527196498046138e-10,62,6,9,1
2.6595889161436807e-10,62,6,10,0
2.43895501515638e-10,62,6,10,1
3.099441684822077e-10,62,6,11,0
2.8038500172104083e-10,62,6,11,1
2.939497825397361e-10,62,6,12,0
2.672311535828377e-10,62,6,12,1
3.379336283854206e-10,62,6,13,0
3.0309477879773034e-10,62,6,13,1
3.599247080694824e-10,62,6,14,0
3.206674084761825e-10,62,6,14,1
1.7213800000000002e-06,62,7,0,0
3.3733632318256283e-09,62,7,0,1
4.3998875349710476e-11,62,7,1,0
4.343348135136172e-11,62,7,1,1
6.599746956918777e-11,62,7,2,0
6.473348648968146e-11,62,7,2,1
1.0999297120517693e-10,62,7,3,0
1.0652634560488877e-10,62,7,3,1
9.399486718939701e-11,62,7,4,0
9.145166588867944e-11,62,7,4,1
1.3798893767012603e-10,62,7,5,0
1.3257646539458164e-10,62,7,5,1
1.5998512959327116e-10,62,7,6,0
1.5275477828902044e-10,62,7,6,1
2.039758269128895e-10,62,7,7,0
1.9236685086105661e-10,62,7,7,1
1.9997676552933935e-10,62,7,8,0
1.8880606381020943e-10,62,7,8,1
2.439654186976947e-10,62,7,9,0
2.2754160304494687e-10,62,7,9,1
2.6595890212041266e-10,62,7,10,0
2.465581373737992e-10,62,7,10,1
3.099441827506694e-10,62,7,11,0
2.839097140434969e-10,62,7,11,1
2.939497953735725e-10,62,7,12,0
2.704310229077114e-10,62,7,12,1
3.379336453472636e-10,62,7,13,0
3.0721777986580875e-10,62,7,13,1
3.5992472731074377e-10,62,7,14,0
3.2528599229370323e-10,62,7,14,1
1.7224000000000002e-06,62,8,0,0
4.388759869948909e-09,62,8,0,1
4.399887601570792e-11,62,8,1,0
4.3563251776139574e-11,62,8,1,1
6.599747106764373e-11,62,8,2,0
6.502216951594073e-11,62,8,2,1
1.0999297536734185e-10,62,8,3,0
1.073103698908612e-10,62,8,3,1
9.399487022886584e-11,62,8,4,0
9.202889285700227e-11,62,8,4,1
1.3798894422067903e-10,62,8,5,0
1.3379301740160233e-10,62,8,5,1
1.5998513839866247e-10,62,8,6,0
1.5437209245334652e-10,62,8,6,1
2.0397584122642231e-10,62,8,7,0
1.9493878165233512e-10,62,8,7,1
1.9997677928712416e-10,62,8,8,0
1.91283047896676e-10,62,8,8,1
2.439654391737352e-10,62,8,9,0
2.3114891302996527e-10,62,8,9,1
2.659589264546929e-10,62,8,10,0
2.507992158614239e-10,62,8,10,1
3.0994421579952515e-10,62,8,11,0
2.8954779502255246e-10,62,8,11,1
2.939498250995244e-10,62,8,12,0
2.7554165440882564e-10,62,8,12,1
3.379336846345759e-10,62,8,13,0
3.1383037786067294e-10,62,8,13,1
3.5992477187768467e-10,62,8,14,0
3.327086642514535e-10,62,8,14,1
1.72284e-06,62,9,0,0
4.8264029161152525e-09,62,9,0,1
4.3998876302757475e-11,62,9,1,0
4.360249695285084e-11,62,9,1,1
6.599747171348873e-11,62,9,2,0
6.510963997146442e-11,62,9,2,1
1.0999297716126413e-10,62,9,3,0
1.0754882245116205e-10,62,9,3,1
9.39948715388982e-11,62,9,4,0
9.220421210404126e-11,62,9,4,1
1.3798894704401335e-10,62,9,5,0
1.3416388912789895e-10,62,9,5,1
1.5998514219384798e-10,62,9,6,0
1.5486603861928911e-10,62,9,6,1
2.039758473956556e-10,62,9,7,0
1.9572710403242648e-10,62,9,7,1
1.9997678521682613e-10,62,9,8,0
1.920420227610972e-10,62,9,8,1
2.4396544799905287e-10,62,9,9,0
2.3225813234471427e-10,62,9,9,1
2.659589369429391e-10,62,9,10,0
2.521055770398513e-10,62,9,10,1
3.0994423004381513e-10,62,9,11,0
2.912904085661796e-10,62,9,11,1
2.9394983791161924e-10,62,9,12,0
2.7711929716937647e-10,62,9,12,1
3.379337015676849e-10,62,9,13,0
3.1587856566273955e-10,62,9,13,1
3.59924791086351e-10,62,9,14,0
3.350115827682216e-10,62,9,14,1
1.7233400000000001e-06,62,10,0,0
5.3234532941845486e-09,62,10,0,1
4.399887662877224e-11,62,10,1,0
4.363930752744555e-11,62,10,1,1
6.59974724470032e-11,62,10,2,0
6.519175475466125e-11,62,10,2,1
1.0999297919870029e-10,62,10,3,0
1.0777305530297821e-10,62,10,3,1
9.399487302675938e-11,62,10,4,0
9.236897532471853e-11,62,10,4,1
1.3798895025059792e-10,62,10,5,0
1.3451301604642884e-10,62,10,5,1
1.5998514650420658e-10,62,10,6,0
1.5533140912731949e-10,62,10,6,1
2.039758544023245e-10,62,10,7,0
1.9647103543257718e-10,62,10,7,1
1.999767919514488e-10,62,10,8,0
1.9275815366410097e-10,62,10,8,1
2.439654580223534e-10,62,10,9,0
2.33306421292804e-10,62,10,9,1
2.659589488549007e-10,62,10,10,0
2.5334115909446514e-10,62,10,10,1
3.0994424622168073e-10,62,10,11,0
2.9294119166671625e-10,62,10,11,1
2.939498524628779e-10,62,10,12,0
2.786129561790069e-10,62,10,12,1
3.379337207993605e-10,62,10,13,0
3.1782072904896144e-10,62,10,13,1
3.5992481290247726e-10,62,10,14,0
3.3719696225310587e-10,62,10,14,1
1.72378e-06,62,11,0,0
5.7606191045261e-09,62,11,0,1
4.399887691550878e-11,62,11,1,0
4.3666472516949414e-11,62,11,1,1
6.599747309214397e-11,62,11,2,0
6.525239664342976e-11,62,11,2,1
1.0999298099066646e-10,62,11,3,0
1.079388885934243e-10,62,11,3,1
9.399487433536327e-11,62,11,4,0
9.249076432774781e-11,62,11,4,1
1.3798895307085375e-10,62,11,5,0
1.3477144774691636e-10,62,11,5,1
1.5998515029525394e-10,62,11,6,0
1.556761278595967e-10,62,11,6,1
2.0397586056483125e-10,62,11,7,0
1.9702285707256297e-10,62,11,7,1
1.9997679787468538e-10,62,11,8,0
1.9328928768999407e-10,62,11,8,1
2.439654668380486e-10,62,11,9,0
2.3408496642940705e-10,62,11,9,1
2.659589593317116e-10,62,11,10,0
2.5425942061829306e-10,62,11,10,1
3.099442604504405e-10,62,11,11,0
2.941696541414779e-10,62,11,11,1
2.9394986526100394e-10,62,11,12,0
2.797239574434361e-10,62,11,12,1
3.37933737714008e-10,62,11,13,0
3.192672347556165e-10,62,11,13,1
3.599248320902015e-10,62,11,14,0
3.3882567142527087e-10,62,11,14,1
1.7244000000000002e-06,62,12,0,0
6.376246810484807e-09,62,12,0,1
4.3998877319298283e-11,62,12,1,0
4.3698453960237435e-11,62,12,1,1
6.599747400064717e-11,62,12,2,0
6.532383838618065e-11,62,12,2,1
1.0999298351415767e-10,62,12,3,0
1.081345144035468e-10,62,12,3,1
9.39948761781717e-11,62,12,4,0
9.263436430497806e-11,62,12,4,1
1.379889570424079e-10,62,12,5,0
1.3507656148837528e-10,62,12,5,1
1.5998515563390085e-10,62,12,6,0
1.5608337923241595e-10,62,12,6,1
2.0397586924302622e-10,62,12,7,0
1.976756171617013e-10,62,12,7,1
1.9997680621593418e-10,62,12,8,0
1.9391750322749051e-10,62,12,8,1
2.439654792525298e-10,62,12,9,0
2.350069818083353e-10,62,12,9,1
2.659589740854171e-10,62,12,10,0
2.5534758041686866e-10,62,12,10,1
3.099442804877342e-10,62,12,11,0
2.95627213184936e-10,62,12,11,1
2.9394988328364346e-10,62,12,12,0
2.810415589623861e-10,62,12,12,1
3.3793376153363586e-10,62,12,13,0
3.20984837581246e-10,62,12,13,1
3.599248591108328e-10,62,12,14,0
3.4076079994600544e-10,62,12,14,1
1.72484e-06,62,13,0,0
6.812875397138286e-09,62,13,0,1
4.3998877605682474e-11,62,13,1,0
4.3717655653942906e-11,62,13,1,1
6.599747464499515e-11,62,13,2,0
6.536675695538661e-11,62,13,2,1
1.0999298530392186e-10,62,13,3,0
1.082521713441496e-10,62,13,3,1
9.399487748516757e-11,62,13,4,0
9.272069503329089e-11,62,13,4,1
1.3798895985919822e-10,62,13,5,0
1.352602012103626e-10,62,13,5,1
1.5998515942028989e-10,62,13,6,0
1.5632863079548126e-10,62,13,6,1
2.0397587539796086e-10,62,13,7,0
1.980691550519805e-10,62,13,7,1
1.9997681213189264e-10,62,13,8,0
1.942962055170234e-10,62,13,8,1
2.439654880573931e-10,62,13,9,0
2.3556340495622987e-10,62,13,9,1
2.659589845493552e-10,62,13,10,0
2.560046270021077e-10,62,13,10,1
3.099442946990117e-10,62,13,11,0
2.9650825760077044e-10,62,13,11,1
2.939498960660448e-10,62,13,12,0
2.8183769305498105e-10,62,13,12,1
3.379337784275014e-10,62,13,13,0
3.220237742017265e-10,62,13,13,1
3.599248782749826e-10,62,13,14,0
3.419319320600905e-10,62,13,14,1
1.72534e-06,62,14,0,0
7.308773922821009e-09,62,14,0,1
4.3998877930941756e-11,62,14,1,0
4.373669801080227e-11,62,14,1,1
6.599747537680986e-11,62,14,2,0
6.540933782573043e-11,62,14,2,1
1.0999298733663683e-10,62,14,3,0
1.0836900273200415e-10,62,14,3,1
9.3994878969581e-11,62,14,4,0
9.280639337468343e-11,62,14,4,1
1.3798896305835256e-10,62,14,5,0
1.354426509791524e-10,62,14,5,1
1.599851637206607e-10,62,14,6,0
1.5657239591604476e-10,62,14,6,1
2.0397588238839463e-10,62,14,7,0
1.9846063459016304e-10,62,14,7,1
1.999768188509105e-10,62,14,8,0
1.946728986101939e-10,62,14,8,1
2.439654980574692e-10,62,14,9,0
2.361173332330113e-10,62,14,9,1
2.6595899643371664e-10,62,14,10,0
2.566589951434948e-10,62,14,10,1
3.0994431083939387e-10,62,14,11,0
2.973864218871037e-10,62,14,11,1
2.939499105835885e-10,62,14,12,0
2.8263099167784705e-10,62,14,12,1
3.3793379761461875e-10,62,14,13,0
3.230598433858427e-10,62,14,13,1
3.599249000405633e-10,62,14,14,0
3.431002972177428e-10,62,14,14,1
1.7257800000000001e-06,62,15,0,0
7.744926931590354e-09,62,15,0,1
4.399887821701402e-11,62,15,1,0
4.375144201287241e-11,62,15,1,1
6.599747602045606e-11,62,15,2,0
6.544231970953631e-11,62,15,2,1
1.0999298912445174e-10,62,15,3,0
1.0845956555606684e-10,62,15,3,1
9.399488027515335e-11,62,15,4,0
9.287280490338653e-11,62,15,4,1
1.3798896587207506e-10,62,15,5,0
1.355841460709623e-10,62,15,5,1
1.5998516750292598e-10,62,15,6,0
1.5676151339265454e-10,62,15,6,1
2.0397588853662606e-10,62,15,7,0
1.9876457635626123e-10,62,15,7,1
1.9997682476042602e-10,62,15,8,0
1.9496534073322274e-10,62,15,8,1
2.4396550685274366e-10,62,15,9,0
2.3654768500077543e-10,62,15,9,1
2.6595900688625913e-10,62,15,10,0
2.5716756392809176e-10,62,15,10,1
3.099443250351952e-10,62,15,11,0
2.9806941381142657e-10,62,15,11,1
2.9394992335206957e-10,62,15,12,0
2.8324781867834445e-10,62,15,12,1
3.37933814490087e-10,62,15,13,0
3.238660110419281e-10,62,15,13,1
3.5992491918384377e-10,62,15,14,0
3.440097262944023e-10,62,15,14,1
1.7274000000000002e-06,62,16,0,0
9.348847979622556e-09,62,16,0,1
4.399887926902407e-11,62,16,1,0
4.379388573048345e-11,62,16,1,1
6.599747838741835e-11,62,16,2,0
6.553732657081367e-11,62,16,2,1
1.0999299569901189e-10,62,16,3,0
1.0872077445096197e-10,62,16,3,1
9.39948850763013e-11,62,16,4,0
9.306426535521193e-11,62,16,4,1
1.3798897621933644e-10,62,16,5,0
1.3599258931513335e-10,62,16,5,1
1.5998518141193363e-10,62,16,6,0
1.5730777060955644e-10,62,16,6,1
2.0397591114630437e-10,62,16,7,0
1.996436028199368e-10,62,16,7,1
1.9997684649224362e-10,62,16,8,0
1.958110130054054e-10,62,16,8,1
2.4396553919673263e-10,62,16,9,0
2.377937096338367e-10,62,16,9,1
2.659590453247329e-10,62,16,10,0
2.586409652913953e-10,62,16,10,1
3.0994437723923573e-10,62,16,11,0
3.0005057329789804e-10,62,16,11,1
2.9394997030724194e-10,62,16,12,0
2.8503625814876913e-10,62,16,12,1
3.3793387654841183e-10,62,16,13,0
3.262062771873445e-10,62,16,13,1
3.5992498958188634e-10,62,16,14,0
3.4665135139905255e-10,62,16,14,1
1.72784e-06,62,17,0,0
9.783961477914621e-09,62,17,0,1
4.399887955441454e-11,62,17,1,0
4.380301103088871e-11,62,17,1,1
6.599747902953055e-11,62,17,2,0
6.555776476793672e-11,62,17,2,1
1.0999299748256606e-10,62,17,3,0
1.087770318262296e-10,62,17,3,1
9.399488637876217e-11,62,17,4,0
9.310548345225322e-11,62,17,4,1
1.3798897902635335e-10,62,17,5,0
1.360806214534908e-10,62,17,5,1
1.599851851851852e-10,62,17,6,0
1.5742557329321347e-10,62,17,6,1
2.0397591727988407e-10,62,17,7,0
1.9983338401013845e-10,62,17,7,1
1.9997685238767625e-10,62,17,8,0
1.959935742852691e-10,62,17,8,1
2.4396554797104767e-10,62,17,9,0
2.38063000727404e-10,62,17,9,1
2.6595905575236705e-10,62,17,10,0
2.5895957500379575e-10,62,17,10,1
3.099443914012094e-10,62,17,11,0
3.004794564343975e-10,62,17,11,1
2.9394998304529636e-10,62,17,12,0
2.8542326548980967e-10,62,17,12,1
3.379338933836677e-10,62,17,13,0
3.2671325481239267e-10,62,17,13,1
3.5992500867955103e-10,62,17,14,0
3.4722392624595783e-10,62,17,14,1
1.72834e-06,62,18,0,0
1.0278139717879583e-08,62,18,0,1
4.399887987854552e-11,62,18,1,0
4.3812441988491355e-11,62,18,1,1
6.599747975880667e-11,62,18,2,0
6.557889199887055e-11,62,18,2,1
1.0999299950822992e-10,62,18,3,0
1.0883521012148363e-10,62,18,3,1
9.399488785802641e-11,62,18,4,0
9.314810248990685e-11,62,18,4,1
1.3798898221441062e-10,62,18,5,0
1.3617168351080101e-10,62,18,5,1
1.5998518947063931e-10,62,18,6,0
1.5754745570648483e-10,62,18,6,1
2.0397592424607067e-10,62,18,7,0
2.000298182317667e-10,62,18,7,1
1.9997685908338833e-10,62,18,8,0
1.9618252847576133e-10,62,18,8,1
2.439655579364381e-10,62,18,9,0
2.3834183525439845e-10,62,18,9,1
2.659590675955076e-10,62,18,10,0
2.592895426376018e-10,62,18,10,1
3.0994440748561017e-10,62,18,11,0
3.0092380696131903e-10,62,18,11,1
2.939499975124868e-10,62,18,12,0
2.858241716145863e-10,62,18,12,1
3.379339125042374e-10,62,18,13,0
3.272386495434314e-10,62,18,13,1
3.5992503036964195e-10,62,18,14,0
3.478174188874225e-10,62,18,14,1
1.7287800000000002e-06,62,19,0,0
1.0712780110829605e-08,62,19,0,1
4.3998880163625685e-11,62,19,1,0
4.382002049125734e-11,62,19,1,1
6.599748040022073e-11,62,19,2,0
6.559587263538075e-11,62,19,2,1
1.0999300128984493e-10,62,19,3,0
1.0888198781864815e-10,62,19,3,1
9.399488915907118e-11,62,19,4,0
9.318236515322957e-11,62,19,4,1
1.3798898501837567e-10,62,19,5,0
1.3624491881639063e-10,62,19,5,1
1.5998519323978856e-10,62,19,6,0
1.576454963919944e-10,62,19,6,1
2.0397593037298204e-10,62,19,7,0
2.0018788694308166e-10,62,19,7,1
1.999768649724115e-10,62,19,8,0
1.9633457289583757e-10,62,19,8,1
2.439655667012141e-10,62,19,9,0
2.385662868655039e-10,62,19,9,1
2.6595907801180534e-10,62,19,10,0
2.5955520383086956e-10,62,19,10,1
3.0994442163218804e-10,62,19,11,0
3.012816912762703e-10,62,19,11,1
2.939500102366933e-10,62,19,12,0
2.861470221872649e-10,62,19,12,1
3.379339293211915e-10,62,19,13,0
3.2766190632206663e-10,62,19,13,1
3.599250494465457e-10,62,19,14,0
3.482956223547467e-10,62,19,14,1
1.7294000000000001e-06,62,20,0,0
1.1324852550017348e-08,62,20,0,1
4.399888056508335e-11,62,20,1,0
4.3829710167188595e-11,62,20,1,1
6.59974813034775e-11,62,20,2,0
6.561758788634366e-11,62,20,2,1
1.0999300379876383e-10,62,20,3,0
1.0894183156738812e-10,62,20,3,1
9.399489099123792e-11,62,20,4,0
9.322619195218645e-11,62,20,4,1
1.3798898896699581e-10,62,20,5,0
1.3633863343204473e-10,62,20,5,1
1.599851985476075e-10,62,20,6,0
1.5777097704228157e-10,62,20,6,1
2.0397593900106612e-10,62,20,7,0
2.003902738959102e-10,62,20,7,1
1.9997687326549493e-10,62,20,8,0
1.9652923976021375e-10,62,20,8,1
2.4396557904401133e-10,62,20,9,0
2.3885376793051865e-10,62,20,9,1
2.6595909268032095e-10,62,20,10,0
2.5989553100648374e-10,62,20,10,1
3.099444415537865e-10,62,20,11,0
3.017403336581299e-10,62,20,11,1
2.9395002815526914e-10,62,20,12,0
2.86560711169377e-10,62,20,12,1
3.379339530032872e-10,62,20,13,0
3.282044547412348e-10,62,20,13,1
3.5992507631116456e-10,62,20,14,0
3.489087175516128e-10,62,20,14,1
1.72984e-06,62,21,0,0
1.175896036627665e-08,62,21,0,1
4.399888084981421e-11,62,21,1,0
4.383597335414838e-11,62,21,1,1
6.599748194410563e-11,62,21,2,0
6.56316266723039e-11,62,21,2,1
1.0999300557819591e-10,62,21,3,0
1.0898053413048882e-10,62,21,3,1
9.399489229068856e-11,62,21,4,0
9.325453222427542e-11,62,21,4,1
1.3798899176752538e-10,62,21,5,0
1.3639925498499748e-10,62,21,5,1
1.5998520231213874e-10,62,21,6,0
1.5785216166399613e-10,62,21,6,1
2.039759451204709e-10,62,21,7,0
2.0052126240279833e-10,62,21,7,1
1.9997687914730298e-10,62,21,8,0
1.9665522764731317e-10,62,21,8,1
2.4396558779804907e-10,62,21,9,0
2.3903989031178744e-10,62,21,9,1
2.659591030838573e-10,62,21,10,0
2.6011590576228166e-10,62,21,10,1
3.099444556830333e-10,62,21,11,0
3.0203742517304766e-10,62,21,11,1
2.9395004086388693e-10,62,21,12,0
2.8682864977787193e-10,62,21,12,1
3.379339697996391e-10,62,21,13,0
3.285559746795167e-10,62,21,13,1
3.599250953646977e-10,62,21,14,0
3.493060133804351e-10,62,21,14,1
1.73034e-06,62,22,0,0
1.2251996717408138e-08,62,22,0,1
4.3998881173196243e-11,62,22,1,0
4.384255038086835e-11,62,22,1,1
6.599748267169671e-11,62,22,2,0
6.564637106991237e-11,62,22,2,1
1.0999300759917941e-10,62,22,3,0
1.0902119372164525e-10,62,22,3,1
9.399489376653489e-11,62,22,4,0
9.328430241784036e-11,62,22,4,1
1.3798899494821663e-10,62,22,5,0
1.3646295358793413e-10,62,22,5,1
1.5998520658769145e-10,62,22,6,0
1.5793747931272853e-10,62,22,6,1
2.039759520705628e-10,62,22,7,0
2.0065895865709094e-10,62,22,7,1
1.9997688582754521e-10,62,22,8,0
1.9678766378535268e-10,62,22,8,1
2.4396559774041593e-10,62,22,9,0
2.392355941389565e-10,62,22,9,1
2.6595911489963633e-10,62,22,10,0
2.603476578882943e-10,62,22,10,1
3.0994447173027477e-10,62,22,11,0
3.0234994227734304e-10,62,22,11,1
2.93950055297654e-10,62,22,12,0
2.8711047165506865e-10,62,22,12,1
3.379339888760359e-10,62,22,13,0
3.2892581177229104e-10,62,22,13,1
3.599251170046802e-10,62,22,14,0
3.497240696375131e-10,62,22,14,1
1.73078e-06,62,23,0,0
1.2685633067172028e-08,62,23,0,1
4.3998881457617877e-11,62,23,1,0
4.3847913919452034e-11,62,23,1,1
6.599748331162911e-11,62,23,2,0
6.565839669499163e-11,62,23,2,1
1.0999300937667905e-10,62,23,3,0
1.0905436488085587e-10,62,23,3,1
9.399489506457432e-11,62,23,4,0
9.330858734726137e-11,62,23,4,1
1.379889977457049e-10,62,23,5,0
1.3651492943534453e-10,62,23,5,1
1.5998521034813457e-10,62,23,6,0
1.5800710483740794e-10,62,23,6,1
2.0397595818332234e-10,62,23,7,0
2.0077135882898094e-10,62,23,7,1
1.99976891702966e-10,62,23,8,0
1.9689576757374028e-10,62,23,8,1
2.439656064849476e-10,62,23,9,0
2.3939538363612495e-10,62,23,9,1
2.6595912529187555e-10,62,23,10,0
2.605369051429242e-10,62,23,10,1
3.099444858441791e-10,62,23,11,0
3.026052082647089e-10,62,23,11,1
2.939500679924718e-10,62,23,12,0
2.873406437953464e-10,62,23,12,1
3.3793400565414957e-10,62,23,13,0
3.292279469629739e-10,62,23,13,1
3.5992513603752443e-10,62,23,14,0
3.50065641174124e-10,62,23,14,1
1.7318e-06,62,24,0,0
1.3690033491165262e-08,62,24,0,1
4.39988821164031e-11,62,24,1,0
4.3859036312875945e-11,62,24,1,1
6.59974847938582e-11,62,24,2,0
6.568333895066499e-11,62,24,2,1
1.0999301349377279e-10,62,24,3,0
1.0912319053372252e-10,62,24,3,1
9.399489807112909e-11,62,24,4,0
9.33589684756887e-11,62,24,4,1
1.3798900422532446e-10,62,24,5,0
1.3662279766590334e-10,62,24,5,1
1.5998521905817687e-10,62,24,6,0
1.5815162901834647e-10,62,24,6,1
2.0397597234186525e-10,62,24,7,0
2.0100475747187007e-10,62,24,7,1
1.999769053117783e-10,62,24,8,0
1.971202373251698e-10,62,24,8,1
2.439656267392745e-10,62,24,9,0
2.397272960454883e-10,62,24,9,1
2.6595914936266863e-10,62,24,10,0
2.609300780881049e-10,62,24,10,1
3.099445185351969e-10,62,24,11,0
3.031357307065984e-10,62,24,11,1
2.9395009739656166e-10,62,24,12,0
2.87818950730159e-10,62,24,12,1
3.379340445160836e-10,62,24,13,0
3.298560217245026e-10,62,24,13,1
3.599251801219287e-10,62,24,14,0
3.5077582269953355e-10,62,24,14,1
1.7322400000000002e-06,62,25,0,0
1.4122939084653398e-08,62,25,0,1
4.399888240034545e-11,62,25,1,0
4.386334380430159e-11,62,25,1,1
6.599748543271225e-11,62,25,2,0
6.569300030298169e-11,62,25,2,1
1.0999301526827722e-10,62,25,3,0
1.0914985935596065e-10,62,25,3,1
9.399489936698122e-11,62,25,4,0
9.337848787651218e-11,62,25,4,1
